date,sku_id,units_sold,revenue,unit_price,promo_flag,product_name,category,subcategory,launch_date,unit_cost,list_price,gross_margin_per_unit,year,month,quarter,week,day_of_week,is_weekend,season,holiday,is_holiday,promo_event,baseline_pred,units_lag_1,units_lag_7,units_lag_14,units_lag_28,units_roll_mean_7,units_roll_std_7,units_roll_mean_28,units_roll_std_28,is_promo,is_holiday_flag,is_weekend_flag,week_of_year
2024-10-16,SKU028,2,6968.18,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,10,Q4,42,Wednesday,0,Autumn,No Holiday,0,No Promotion,,9.0,4.0,5.0,2.0,5.0,2.5819888974716125,4.785714285714286,2.3151216727827415,0,0,0,42
2024-10-17,SKU028,4,13936.36,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,10,Q4,42,Thursday,0,Autumn,No Holiday,0,No Promotion,,2.0,5.0,7.0,6.0,4.714285714285714,2.8115408417381937,4.785714285714286,2.3151216727827415,0,0,0,42
2024-10-18,SKU028,4,13936.36,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,10,Q4,42,Friday,0,Autumn,No Holiday,0,No Promotion,,4.0,3.0,4.0,5.0,4.571428571428571,2.8199966227605593,4.714285714285714,2.3071088666882025,0,0,0,42
2024-10-19,SKU028,6,20904.54,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,10,Q4,42,Saturday,1,Autumn,No Holiday,0,No Promotion,,4.0,8.0,5.0,6.0,4.714285714285714,2.751622897751176,4.678571428571429,2.3102600691916892,0,0,1,42
2024-10-20,SKU028,5,17420.45,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,10,Q4,42,Sunday,1,Autumn,No Holiday,0,No Promotion,,6.0,2.0,6.0,12.0,4.428571428571429,2.439750182371334,4.678571428571429,2.3102600691916892,0,0,1,42
2024-10-21,SKU028,2,6968.18,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,10,Q4,43,Monday,0,Autumn,No Holiday,0,No Promotion,,5.0,4.0,4.0,3.0,4.857142857142857,2.1930626551751353,4.428571428571429,1.8141128109919997,0,0,0,43
2024-10-22,SKU028,2,6968.18,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,10,Q4,43,Tuesday,0,Autumn,No Holiday,0,No Promotion,,2.0,9.0,3.0,1.0,4.571428571428571,2.439750182371334,4.392857142857143,1.8527114407105298,0,0,0,43
2024-10-23,SKU028,2,6968.18,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,10,Q4,43,Wednesday,0,Autumn,No Holiday,0,No Promotion,,2.0,2.0,4.0,4.0,3.5714285714285716,1.6183471874253763,4.428571428571429,1.7935805576921326,0,0,0,43
2024-10-24,SKU028,4,13936.36,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,10,Q4,43,Thursday,0,Autumn,No Holiday,0,No Promotion,,2.0,4.0,5.0,2.0,3.5714285714285716,1.6183471874253763,4.357142857142857,1.8502109131881233,0,0,0,43
2024-10-25,SKU028,6,20904.54,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,10,Q4,43,Friday,0,Autumn,No Holiday,0,No Promotion,,4.0,4.0,3.0,5.0,3.5714285714285716,1.6183471874253763,4.428571428571429,1.7935805576921326,0,0,0,43
2024-10-26,SKU028,6,20904.54,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,10,Q4,43,Saturday,1,Autumn,No Holiday,0,No Promotion,,6.0,6.0,8.0,5.0,3.857142857142857,1.8644544714716107,4.464285714285714,1.815206199023557,0,0,1,43
2024-10-27,SKU028,4,13936.36,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,10,Q4,43,Sunday,1,Autumn,No Holiday,0,No Promotion,,6.0,5.0,2.0,5.0,3.857142857142857,1.8644544714716107,4.5,1.8358568490953684,0,0,1,43
2024-10-28,SKU028,4,13936.36,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,10,Q4,44,Monday,0,Autumn,No Holiday,0,No Promotion,,4.0,2.0,4.0,6.0,3.7142857142857144,1.7994708216848765,4.464285714285714,1.835496559257909,0,0,0,44
2024-10-29,SKU028,5,17420.45,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,10,Q4,44,Tuesday,0,Autumn,No Holiday,0,No Promotion,,4.0,2.0,9.0,3.0,4.0,1.632993161855454,4.392857142857143,1.8122890316921139,0,0,0,44
2024-10-30,SKU028,1,3484.09,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,10,Q4,44,Wednesday,0,Autumn,No Holiday,0,No Promotion,,5.0,2.0,2.0,5.0,4.428571428571429,1.3972762620115458,4.464285714285714,1.7946864547601273,0,0,0,44
2024-10-31,SKU028,7,24388.63,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,10,Q4,44,Thursday,0,Autumn,Diwali,1,No Promotion,,1.0,4.0,4.0,7.0,4.285714285714286,1.7043362064926952,4.321428571428571,1.906199854054629,0,1,0,44
2024-11-01,SKU028,9,31356.81,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,11,Q4,44,Friday,0,Autumn,No Holiday,0,No Promotion,,7.0,6.0,4.0,4.0,4.714285714285714,1.9760470401187091,4.321428571428571,1.906199854054629,0,0,0,44
2024-11-02,SKU028,6,20904.54,3484.09,1,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,11,Q4,44,Saturday,1,Autumn,No Holiday,0,Seasonal Promotion,,9.0,6.0,6.0,5.0,5.142857142857143,2.544836041121408,4.5,2.0993826252990218,1,0,1,44
2024-11-03,SKU028,8,27872.72,3484.09,1,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,11,Q4,44,Sunday,1,Autumn,No Holiday,0,Seasonal Promotion,,6.0,4.0,5.0,6.0,5.142857142857143,2.544836041121408,4.535714285714286,2.1166385449950433,1,0,1,44
2024-11-04,SKU028,3,10452.27,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,11,Q4,45,Monday,0,Autumn,No Holiday,0,No Promotion,,8.0,4.0,2.0,4.0,5.714285714285714,2.690370836538198,4.607142857142857,2.199987974955112,0,0,0,45
2024-11-05,SKU028,4,13936.36,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,11,Q4,45,Tuesday,0,Autumn,No Holiday,0,No Promotion,,3.0,5.0,2.0,3.0,5.571428571428571,2.819996622760559,4.571428571428571,2.2182504188289753,0,0,0,45
2024-11-06,SKU028,7,24388.63,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,11,Q4,45,Wednesday,0,Autumn,No Holiday,0,No Promotion,,4.0,1.0,2.0,4.0,5.428571428571429,2.8784916685156987,4.607142857142857,2.199987974955112,0,0,0,45
2024-11-07,SKU028,6,20904.54,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,11,Q4,45,Thursday,0,Autumn,No Holiday,0,No Promotion,,7.0,7.0,4.0,5.0,6.285714285714286,2.1380899352993965,4.714285714285714,2.2419756971151648,0,0,0,45
2024-11-08,SKU028,2,6968.18,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,11,Q4,45,Friday,0,Autumn,No Holiday,0,No Promotion,,6.0,9.0,6.0,3.0,6.142857142857143,2.1157009420498167,4.75,2.2546248764114476,0,0,0,45
2024-11-09,SKU028,4,13936.36,3484.09,1,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,11,Q4,45,Saturday,1,Autumn,No Holiday,0,Seasonal Promotion,,2.0,6.0,6.0,8.0,5.142857142857143,2.1930626551751353,4.714285714285714,2.290999181291266,1,0,1,45
2024-11-10,SKU028,6,20904.54,3484.09,1,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,11,Q4,45,Sunday,1,Autumn,No Holiday,0,Seasonal Promotion,,4.0,8.0,4.0,2.0,4.857142857142857,2.1930626551751353,4.571428571428571,2.201490596518834,1,0,1,45
2024-11-11,SKU028,4,13936.36,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,11,Q4,46,Monday,0,Autumn,No Holiday,0,No Promotion,,6.0,3.0,4.0,4.0,4.571428571428571,1.8126539343499326,4.714285714285714,2.1577962499004997,0,0,0,46
2024-11-12,SKU028,5,17420.45,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,11,Q4,46,Tuesday,0,Autumn,No Holiday,0,No Promotion,,4.0,4.0,5.0,9.0,4.714285714285714,1.7043362064926946,4.714285714285714,2.1577962499004997,0,0,0,46
2024-11-13,SKU028,4,13936.36,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,11,Q4,46,Wednesday,0,Autumn,No Holiday,0,No Promotion,,5.0,7.0,1.0,2.0,4.857142857142857,1.6761634196950528,4.571428571428571,1.9893898455737535,0,0,0,46
2024-11-14,SKU028,5,17420.45,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,11,Q4,46,Thursday,0,Autumn,No Holiday,0,No Promotion,,4.0,6.0,7.0,4.0,4.428571428571429,1.3972762620115455,4.642857142857143,1.9286204187389295,0,0,0,46
2024-11-15,SKU028,4,13936.36,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,11,Q4,46,Friday,0,Autumn,No Holiday,0,No Promotion,,5.0,2.0,9.0,4.0,4.285714285714286,1.2535663410560196,4.678571428571429,1.9255316039140882,0,0,0,46
2024-11-16,SKU028,6,20904.54,3484.09,1,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,11,Q4,46,Saturday,1,Autumn,No Holiday,0,Seasonal Promotion,,4.0,4.0,6.0,6.0,4.571428571428571,0.7867957924694462,4.678571428571429,1.9255316039140882,1,0,1,46
2024-11-17,SKU028,5,17420.45,3484.09,1,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,11,Q4,46,Sunday,1,Autumn,No Holiday,0,Seasonal Promotion,,6.0,6.0,8.0,5.0,4.857142857142857,0.8997354108424395,4.678571428571429,1.9255316039140882,1,0,1,46
2024-11-18,SKU028,4,13936.36,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,11,Q4,47,Monday,0,Autumn,No Holiday,0,No Promotion,,5.0,4.0,3.0,2.0,4.714285714285714,0.7559289460184573,4.678571428571429,1.9255316039140882,0,0,0,47
2024-11-19,SKU028,4,13936.36,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,11,Q4,47,Tuesday,0,Autumn,No Holiday,0,No Promotion,,4.0,5.0,4.0,2.0,4.714285714285714,0.7559289460184573,4.75,1.8584142981864153,0,0,0,47
2024-11-20,SKU028,4,13936.36,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,11,Q4,47,Wednesday,0,Autumn,No Holiday,0,No Promotion,,4.0,4.0,7.0,2.0,4.571428571428571,0.7867957924694461,4.821428571428571,1.7858201026848814,0,0,0,47
2024-11-21,SKU028,3,10452.27,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,11,Q4,47,Thursday,0,Autumn,No Holiday,0,No Promotion,,4.0,5.0,6.0,4.0,4.571428571428571,0.7867957924694461,4.892857142857143,1.7070504280838235,0,0,0,47
2024-11-22,SKU028,3,10452.27,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,11,Q4,47,Friday,0,Autumn,No Holiday,0,No Promotion,,3.0,4.0,2.0,6.0,4.285714285714286,0.9511897312113445,4.857142857142857,1.7366269075057594,0,0,0,47
2024-11-23,SKU028,3,10452.27,3484.09,1,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,11,Q4,47,Saturday,1,Autumn,No Holiday,0,Seasonal Promotion,,3.0,6.0,4.0,6.0,4.142857142857143,1.0690449676496998,4.75,1.755942292142124,1,0,1,47
2024-11-24,SKU028,9,31356.81,3484.09,1,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,11,Q4,47,Sunday,1,Autumn,No Holiday,0,Seasonal Promotion,,3.0,5.0,6.0,4.0,3.7142857142857144,0.7559289460184582,4.642857142857143,1.7683280597740147,1,0,1,47
2024-11-25,SKU028,6,20904.54,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,11,Q4,48,Monday,0,Autumn,No Holiday,0,No Promotion,,9.0,4.0,4.0,4.0,4.285714285714286,2.138089935299396,4.821428571428571,1.9446711885935972,0,0,0,48
2024-11-26,SKU028,6,20904.54,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,11,Q4,48,Tuesday,0,Autumn,No Holiday,0,No Promotion,,6.0,4.0,5.0,5.0,4.571428571428571,2.2253945610567483,4.892857142857143,1.9501051389373996,0,0,0,48
2024-11-27,SKU028,6,20904.54,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,11,Q4,48,Wednesday,0,Autumn,No Holiday,0,No Promotion,,6.0,4.0,4.0,1.0,4.857142857142857,2.2677868380553643,4.928571428571429,1.9612651137877428,0,0,0,48
2024-11-28,SKU028,5,17420.45,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,11,Q4,48,Thursday,0,Autumn,No Holiday,0,No Promotion,,6.0,3.0,5.0,7.0,5.142857142857143,2.267786838055364,5.107142857142857,1.812289031692112,0,0,0,48
2024-11-29,SKU028,3,10452.27,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,11,Q4,48,Friday,0,Autumn,No Holiday,0,No Promotion,,5.0,3.0,4.0,9.0,5.428571428571429,2.070196678027063,5.035714285714286,1.773929366357465,0,0,0,48
2024-11-30,SKU028,6,20904.54,3484.09,1,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,11,Q4,48,Saturday,1,Autumn,No Holiday,0,Seasonal Promotion,,3.0,3.0,6.0,6.0,5.428571428571429,2.070196678027063,4.821428571428571,1.6342077348473552,1,0,1,48
2024-12-01,SKU028,9,31356.81,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,12,Q4,48,Sunday,1,Winter,No Holiday,0,No Promotion,,6.0,9.0,5.0,8.0,5.857142857142857,1.7728105208558367,4.821428571428571,1.6342077348473552,0,0,1,48
2024-12-02,SKU028,3,10452.27,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,12,Q4,49,Monday,0,Winter,No Holiday,0,No Promotion,,9.0,6.0,4.0,3.0,5.857142857142857,1.7728105208558367,4.857142857142857,1.7151673218082673,0,0,0,49
2024-12-03,SKU028,3,10452.27,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,12,Q4,49,Tuesday,0,Winter,No Holiday,0,No Promotion,,3.0,6.0,4.0,4.0,5.428571428571429,2.070196678027063,4.857142857142857,1.7151673218082673,0,0,0,49
2024-12-04,SKU028,3,10452.27,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,12,Q4,49,Wednesday,0,Winter,No Holiday,0,No Promotion,,3.0,6.0,4.0,7.0,5.0,2.2360679774997902,4.821428571428571,1.7438478405541276,0,0,0,49
2024-12-05,SKU028,11,38324.99,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,12,Q4,49,Thursday,0,Winter,No Holiday,0,No Promotion,,3.0,5.0,3.0,6.0,4.571428571428571,2.299068134204441,4.678571428571429,1.7224782195810842,0,0,0,49
2024-12-06,SKU028,7,24388.63,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,12,Q4,49,Friday,0,Winter,No Holiday,0,No Promotion,,11.0,3.0,3.0,2.0,5.428571428571429,3.359421718944242,4.857142857142857,2.085475089567447,0,0,0,49
2024-12-07,SKU028,4,13936.36,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,12,Q4,49,Saturday,1,Winter,No Holiday,0,No Promotion,,7.0,6.0,3.0,4.0,6.0,3.2145502536643185,5.035714285714286,2.0454492009977745,0,0,1,49
2024-12-08,SKU028,5,17420.45,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,12,Q4,49,Sunday,1,Winter,No Holiday,0,No Promotion,,4.0,9.0,9.0,6.0,5.714285714285714,3.3022358947782493,5.035714285714286,2.0454492009977745,0,0,1,49
2024-12-09,SKU028,10,34840.9,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,12,Q4,50,Monday,0,Winter,No Holiday,0,No Promotion,,5.0,3.0,6.0,4.0,5.142857142857143,2.968084198523319,5.0,2.0367003088692623,0,0,0,50
2024-12-10,SKU028,6,20904.54,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,12,Q4,50,Tuesday,0,Winter,No Holiday,0,No Promotion,,10.0,3.0,6.0,5.0,6.142857142857143,3.2877840272018792,5.214285714285714,2.233700514710508,0,0,0,50
2024-12-11,SKU028,2,6968.18,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,12,Q4,50,Wednesday,0,Winter,No Holiday,0,No Promotion,,6.0,3.0,6.0,4.0,6.571428571428571,2.992052966172382,5.25,2.2381374531648537,0,0,0,50
2024-12-12,SKU028,5,17420.45,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,12,Q4,50,Thursday,0,Winter,No Holiday,0,No Promotion,,2.0,11.0,5.0,5.0,6.428571428571429,3.2071349029490923,5.178571428571429,2.310260069191689,0,0,0,50
2024-12-13,SKU028,7,24388.63,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,12,Q4,50,Friday,0,Winter,No Holiday,0,No Promotion,,5.0,7.0,3.0,4.0,5.571428571428571,2.5071326821120348,5.178571428571429,2.310260069191689,0,0,0,50
2024-12-14,SKU028,10,34840.9,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,12,Q4,50,Saturday,1,Winter,No Holiday,0,No Promotion,,7.0,4.0,6.0,6.0,5.571428571428571,2.5071326821120348,5.285714285714286,2.3231068414572316,0,0,1,50
2024-12-15,SKU028,8,27872.72,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,12,Q4,50,Sunday,1,Winter,No Holiday,0,No Promotion,,10.0,5.0,9.0,5.0,6.428571428571429,2.8784916685156974,5.428571428571429,2.4859392952954775,0,0,1,50
2024-12-16,SKU028,7,24388.63,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,12,Q4,51,Monday,0,Winter,No Holiday,0,No Promotion,,8.0,10.0,3.0,4.0,6.857142857142857,2.8535691936340255,5.535714285714286,2.531024428188051,0,0,0,51
2024-12-17,SKU028,6,20904.54,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,12,Q4,51,Tuesday,0,Winter,No Holiday,0,No Promotion,,7.0,6.0,3.0,4.0,6.428571428571429,2.5071326821120348,5.642857142857143,2.5271017759962455,0,0,0,51
2024-12-18,SKU028,4,13936.36,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,12,Q4,51,Wednesday,0,Winter,No Holiday,0,No Promotion,,6.0,2.0,3.0,4.0,6.428571428571429,2.5071326821120348,5.714285714285714,2.507132682112033,0,0,0,51
2024-12-19,SKU028,3,10452.27,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,12,Q4,51,Thursday,0,Winter,No Holiday,0,No Promotion,,4.0,5.0,11.0,3.0,6.714285714285714,1.9760470401187076,5.714285714285714,2.507132682112033,0,0,0,51
2024-12-20,SKU028,11,38324.99,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,12,Q4,51,Friday,0,Winter,No Holiday,0,No Promotion,,3.0,7.0,7.0,3.0,6.428571428571429,2.370453040886408,5.714285714285714,2.507132682112033,0,0,0,51
2024-12-21,SKU028,9,31356.81,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,12,Q4,51,Saturday,1,Winter,No Holiday,0,No Promotion,,11.0,10.0,4.0,3.0,7.0,2.943920288775949,6.0,2.6387426860084235,0,0,1,51
2024-12-22,SKU028,5,17420.45,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,12,Q4,51,Sunday,1,Winter,No Holiday,0,No Promotion,,9.0,8.0,5.0,9.0,6.857142857142857,2.7945525240230875,6.214285714285714,2.6297041497750087,0,0,1,51
2024-12-23,SKU028,1,3484.09,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,12,Q4,52,Monday,0,Winter,No Holiday,0,No Promotion,,5.0,7.0,10.0,6.0,6.428571428571429,2.819996622760558,6.071428571428571,2.5809640953286523,0,0,0,52
2024-12-24,SKU028,6,20904.54,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,12,Q4,52,Tuesday,0,Winter,No Holiday,0,No Promotion,,1.0,6.0,6.0,6.0,5.571428571428571,3.4572215654165057,5.892857142857143,2.753304892431606,0,0,0,52
2024-12-25,SKU028,6,20904.54,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,12,Q4,52,Wednesday,0,Winter,Christmas,1,No Promotion,,6.0,4.0,2.0,6.0,5.571428571428571,3.4572215654165057,5.892857142857143,2.753304892431606,0,1,0,52
2024-12-26,SKU028,8,27872.72,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,12,Q4,52,Thursday,0,Winter,No Holiday,0,No Promotion,,6.0,3.0,5.0,5.0,5.857142857142857,3.38765264987284,5.892857142857143,2.753304892431606,0,0,0,52
2024-12-27,SKU028,5,17420.45,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,12,Q4,52,Friday,0,Winter,No Holiday,0,No Promotion,,8.0,11.0,7.0,3.0,6.571428571428571,3.2071349029490928,6.0,2.775554665954841,0,0,0,52
2024-12-28,SKU028,5,17420.45,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,12,Q4,52,Saturday,1,Winter,No Holiday,0,No Promotion,,5.0,9.0,10.0,6.0,5.714285714285714,2.563479777846623,6.071428571428571,2.720683076382912,0,0,1,52
2024-12-29,SKU028,6,20904.54,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,12,Q4,52,Sunday,1,Winter,No Holiday,0,No Promotion,,5.0,5.0,8.0,9.0,5.142857142857143,2.115700942049816,6.035714285714286,2.728208513497764,0,0,1,52
2024-12-30,SKU028,9,31356.81,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,12,Q4,1,Monday,0,Winter,No Holiday,0,No Promotion,4.0,6.0,1.0,7.0,3.0,5.285714285714286,2.1380899352993956,5.928571428571429,2.6656744185702976,0,0,0,1
2024-12-31,SKU028,9,31356.81,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2024,12,Q4,1,Tuesday,0,Winter,No Holiday,0,No Promotion,4.0,9.0,6.0,6.0,3.0,6.428571428571429,1.5118578920369095,6.142857142857143,2.662695455726598,0,0,0,1
2025-01-01,SKU028,7,24388.63,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2025,1,Q1,1,Wednesday,0,Winter,No Holiday,0,No Promotion,6.0,9.0,6.0,4.0,3.0,6.857142857142857,1.7728105208558371,6.357142857142857,2.641748659285353,0,0,0,1
2025-01-02,SKU028,3,10452.27,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2025,1,Q1,1,Thursday,0,Winter,No Holiday,0,No Promotion,3.0,7.0,8.0,3.0,11.0,7.0,1.7320508075688779,6.5,2.560381915956199,0,0,0,1
2025-01-03,SKU028,6,20904.54,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2025,1,Q1,1,Friday,0,Winter,No Holiday,0,No Promotion,4.0,3.0,5.0,11.0,7.0,6.285714285714286,2.214669705568283,6.214285714285714,2.4848748810761396,0,0,0,1
2025-01-04,SKU028,8,27872.72,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2025,1,Q1,1,Saturday,1,Winter,No Holiday,0,No Promotion,5.0,6.0,5.0,9.0,4.0,6.428571428571429,2.1491969707422403,6.178571428571429,2.4803460246740547,0,0,1,1
2025-01-05,SKU028,5,17420.45,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2025,1,Q1,1,Sunday,1,Winter,No Holiday,0,No Promotion,6.0,8.0,6.0,5.0,5.0,6.857142857142857,2.1157009420498154,6.321428571428571,2.4653685988189094,0,0,1,1
2025-01-06,SKU028,6,20904.54,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2025,1,Q1,2,Monday,0,Winter,No Holiday,0,No Promotion,5.0,5.0,9.0,1.0,10.0,6.714285714285714,2.214669705568283,6.321428571428571,2.4653685988189094,0,0,0,2
2025-01-07,SKU028,3,10452.27,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2025,1,Q1,2,Tuesday,0,Winter,No Holiday,0,No Promotion,2.0,6.0,9.0,6.0,6.0,6.285714285714286,1.9760470401187082,6.178571428571429,2.357864247475625,0,0,0,2
2025-01-08,SKU028,6,20904.54,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2025,1,Q1,2,Wednesday,0,Winter,No Holiday,0,No Promotion,4.0,3.0,7.0,6.0,2.0,5.428571428571429,1.9023794624226853,6.071428571428571,2.4332354840078483,0,0,0,2
2025-01-09,SKU028,3,10452.27,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,2025,1,Q1,2,Thursday,0,Winter,No Holiday,0,No Promotion,5.0,6.0,3.0,8.0,5.0,5.285714285714286,1.7994708216848765,6.214285714285714,2.299068134204437,0,0,0,2
